Sample,Mut_type,Mut_num,Cover_num,Mut_ratio,Pass_num,Count
33A-VEGFA-PD_rep1,CT,5,6,0.1,4,35
33A-VEGFA-PD_rep1,GA,5,6,0.1,4,50
33A-VEGFA-PD_rep1,CT,5,6,0.1,5,18
33A-VEGFA-PD_rep1,GA,5,6,0.1,5,23
33A-VEGFA-PD_rep1,CT,5,7,0.1,0,33548
33A-VEGFA-PD_rep1,GA,5,7,0.1,0,32931
33A-VEGFA-PD_rep1,CT,5,7,0.1,1,33548
33A-VEGFA-PD_rep1,GA,5,7,0.1,1,32931
33A-VEGFA-PD_rep1,CT,5,7,0.1,2,1252
33A-VEGFA-PD_rep1,GA,5,7,0.1,2,1229
33A-VEGFA-PD_rep1,CT,5,7,0.1,3,127
33A-VEGFA-PD_rep1,GA,5,7,0.1,3,143
33A-VEGFA-PD_rep1,CT,5,7,0.1,4,35
33A-VEGFA-PD_rep1,GA,5,7,0.1,4,50
33A-VEGFA-PD_rep1,CT,5,7,0.1,5,18
33A-VEGFA-PD_rep1,GA,5,7,0.1,5,23
33A-VEGFA-PD_rep1,CT,5,8,0.1,0,32548
33A-VEGFA-PD_rep1,GA,5,8,0.1,0,31932
33A-VEGFA-PD_rep1,CT,5,8,0.1,1,32548
33A-VEGFA-PD_rep1,GA,5,8,0.1,1,31932
33A-VEGFA-PD_rep1,CT,5,8,0.1,2,1245
33A-VEGFA-PD_rep1,GA,5,8,0.1,2,1220
33A-VEGFA-PD_rep1,CT,5,8,0.1,3,126
33A-VEGFA-PD_rep1,GA,5,8,0.1,3,143
33A-VEGFA-PD_rep1,CT,5,8,0.1,4,35
33A-VEGFA-PD_rep1,GA,5,8,0.1,4,50
33A-VEGFA-PD_rep1,CT,5,8,0.1,5,18
33A-VEGFA-PD_rep1,GA,5,8,0.1,5,23
33A-VEGFA-PD_rep1,CT,5,9,0.1,0,31384
33A-VEGFA-PD_rep1,GA,5,9,0.1,0,30856
33A-VEGFA-PD_rep1,CT,5,9,0.1,1,31384
33A-VEGFA-PD_rep1,GA,5,9,0.1,1,30856
33A-VEGFA-PD_rep1,CT,5,9,0.1,2,1232
33A-VEGFA-PD_rep1,GA,5,9,0.1,2,1207
33A-VEGFA-PD_rep1,CT,5,9,0.1,3,124
33A-VEGFA-PD_rep1,GA,5,9,0.1,3,143
33A-VEGFA-PD_rep1,CT,5,9,0.1,4,34
33A-VEGFA-PD_rep1,GA,5,9,0.1,4,50
33A-VEGFA-PD_rep1,CT,5,9,0.1,5,17
33A-VEGFA-PD_rep1,GA,5,9,0.1,5,23
33A-VEGFA-PD_rep1,CT,6,4,0.1,0,23360
33A-VEGFA-PD_rep1,GA,6,4,0.1,0,22798
33A-VEGFA-PD_rep1,CT,6,4,0.1,1,23360
33A-VEGFA-PD_rep1,GA,6,4,0.1,1,22798
33A-VEGFA-PD_rep1,CT,6,4,0.1,2,819
33A-VEGFA-PD_rep1,GA,6,4,0.1,2,819
33A-VEGFA-PD_rep1,CT,6,4,0.1,3,94
33A-VEGFA-PD_rep1,GA,6,4,0.1,3,90
33A-VEGFA-PD_rep1,CT,6,4,0.1,4,25
33A-VEGFA-PD_rep1,GA,6,4,0.1,4,37
33A-VEGFA-PD_rep1,CT,6,4,0.1,5,14
33A-VEGFA-PD_rep1,GA,6,4,0.1,5,19
33A-VEGFA-PD_rep1,CT,6,5,0.1,0,23360
33A-VEGFA-PD_rep1,GA,6,5,0.1,0,22798
33A-VEGFA-PD_rep1,CT,6,5,0.1,1,23360
